county_code,estimate,pop,issue_id,county_name,state_code,state_name
03353,0.5121,206350,climate_ego,NA,03,Niedersachsen
03354,0.5342,32870,climate_ego,NA,03,Niedersachsen
03355,0.5352,137748,climate_ego,NA,03,Niedersachsen
03356,0.5126,86750,climate_ego,NA,03,Niedersachsen
03357,0.505,126640,climate_ego,NA,03,Niedersachsen
03358,0.4982,109940,climate_ego,NA,03,Niedersachsen
03359,0.5033,160609,climate_ego,NA,03,Niedersachsen
03360,0.5065,67119,climate_ego,NA,03,Niedersachsen
03361,0.5126,103949,climate_ego,NA,03,Niedersachsen
03401,0.4723,60269,climate_ego,NA,03,Niedersachsen
03402,0.5103,33740,climate_ego,NA,03,Niedersachsen
03403,0.5642,137520,climate_ego,NA,03,Niedersachsen
03404,0.5703,131920,climate_ego,NA,03,Niedersachsen
03405,0.4945,57309,climate_ego,NA,03,Niedersachsen
03451,0.5159,97370,climate_ego,NA,03,Niedersachsen
03452,0.4936,149360,climate_ego,NA,03,Niedersachsen
03453,0.4634,132860,climate_ego,NA,03,Niedersachsen
03454,0.5009,258588,climate_ego,NA,03,Niedersachsen
03455,0.5046,76138,climate_ego,NA,03,Niedersachsen
03456,0.5196,108910,climate_ego,NA,03,Niedersachsen
03457,0.4845,131319,climate_ego,NA,03,Niedersachsen
03458,0.5122,100970,climate_ego,NA,03,Niedersachsen
03459,0.508,281299,climate_ego,NA,03,Niedersachsen
03460,0.5044,108539,climate_ego,NA,03,Niedersachsen
03461,0.5054,66500,climate_ego,NA,03,Niedersachsen
03462,0.4904,40450,climate_ego,NA,03,Niedersachsen
04011,0.5483,459569,climate_ego,NA,04,Bremen
04012,0.4952,91190,climate_ego,NA,04,Bremen
05111,0.5557,494379,climate_ego,NA,05,Nordrhein-Westfalen
05112,0.4976,396399,climate_ego,NA,05,Nordrhein-Westfalen
05113,0.5163,456090,climate_ego,NA,05,Nordrhein-Westfalen
05114,0.5205,183150,climate_ego,NA,05,Nordrhein-Westfalen
05116,0.5104,209240,climate_ego,NA,05,Nordrhein-Westfalen
05117,0.5197,136159,climate_ego,NA,05,Nordrhein-Westfalen
05119,0.4809,168609,climate_ego,NA,05,Nordrhein-Westfalen
05120,0.4953,87630,climate_ego,NA,05,Nordrhein-Westfalen
05122,0.5058,129150,climate_ego,NA,05,Nordrhein-Westfalen
05124,0.5138,281750,climate_ego,NA,05,Nordrhein-Westfalen
05154,0.5186,249330,climate_ego,NA,05,Nordrhein-Westfalen
05158,0.511,391600,climate_ego,NA,05,Nordrhein-Westfalen
05162,0.517,363609,climate_ego,NA,05,Nordrhein-Westfalen
05166,0.5144,236760,climate_ego,NA,05,Nordrhein-Westfalen
05170,0.509,366350,climate_ego,NA,05,Nordrhein-Westfalen
05314,0.5746,255340,climate_ego,NA,05,Nordrhein-Westfalen
05315,0.5689,826138,climate_ego,NA,05,Nordrhein-Westfalen
05316,0.5085,131209,climate_ego,NA,05,Nordrhein-Westfalen
05334,0.536,469839,climate_ego,NA,05,Nordrhein-Westfalen
05358,0.4925,217318,climate_ego,NA,05,Nordrhein-Westfalen
05362,0.5146,377210,climate_ego,NA,05,Nordrhein-Westfalen
05366,0.4964,153957,climate_ego,NA,05,Nordrhein-Westfalen
05370,0.4901,206060,climate_ego,NA,05,Nordrhein-Westfalen
05374,0.4885,215500,climate_ego,NA,05,Nordrhein-Westfalen
05378,0.5292,225389,climate_ego,NA,05,Nordrhein-Westfalen
05382,0.5167,479918,climate_ego,NA,05,Nordrhein-Westfalen
05512,0.4858,92230,climate_ego,NA,05,Nordrhein-Westfalen
05513,0.4752,204358,climate_ego,NA,05,Nordrhein-Westfalen
05515,0.595,244379,climate_ego,NA,05,Nordrhein-Westfalen
05554,0.5122,293559,climate_ego,NA,05,Nordrhein-Westfalen
05558,0.5259,173229,climate_ego,NA,05,Nordrhein-Westfalen
05562,0.4925,498790,climate_ego,NA,05,Nordrhein-Westfalen
05566,0.5218,350940,climate_ego,NA,05,Nordrhein-Westfalen
05570,0.5134,220119,climate_ego,NA,05,Nordrhein-Westfalen
05711,0.5413,261638,climate_ego,NA,05,Nordrhein-Westfalen
05754,0.5006,283929,climate_ego,NA,05,Nordrhein-Westfalen
05758,0.4883,200308,climate_ego,NA,05,Nordrhein-Westfalen
05762,0.4943,106409,climate_ego,NA,05,Nordrhein-Westfalen
05766,0.492,275050,climate_ego,NA,05,Nordrhein-Westfalen
05770,0.4932,252849,climate_ego,NA,05,Nordrhein-Westfalen
05774,0.5048,246869,climate_ego,NA,05,Nordrhein-Westfalen
05911,0.5302,288336,climate_ego,NA,05,Nordrhein-Westfalen
05913,0.5227,479849,climate_ego,NA,05,Nordrhein-Westfalen
05914,0.4935,147939,climate_ego,NA,05,Nordrhein-Westfalen
05915,0.4904,139160,climate_ego,NA,05,Nordrhein-Westfalen
05916,0.4881,121170,climate_ego,NA,05,Nordrhein-Westfalen
05954,0.5102,254480,climate_ego,NA,05,Nordrhein-Westfalen
05958,0.5036,207979,climate_ego,NA,05,Nordrhein-Westfalen
05962,0.4811,328500,climate_ego,NA,05,Nordrhein-Westfalen
05966,0.4902,102389,climate_ego,NA,05,Nordrhein-Westfalen
05970,0.4963,220580,climate_ego,NA,05,Nordrhein-Westfalen
05974,0.5014,235970,climate_ego,NA,05,Nordrhein-Westfalen
05978,0.4956,317210,climate_ego,NA,05,Nordrhein-Westfalen
06411,0.5747,127979,climate_ego,NA,06,Hessen
06412,0.5659,597609,climate_ego,NA,06,Hessen
06413,0.5389,99069,climate_ego,NA,06,Hessen
06414,0.5417,227179,climate_ego,NA,06,Hessen
06431,0.488,216990,climate_ego,NA,06,Hessen
06432,0.5121,239650,climate_ego,NA,06,Hessen
06433,0.5119,207629,climate_ego,NA,06,Hessen
06434,0.5307,185918,climate_ego,NA,06,Hessen
06435,0.4866,331278,climate_ego,NA,06,Hessen
06436,0.5223,186098,climate_ego,NA,06,Hessen
06437,0.4836,72738,climate_ego,NA,06,Hessen
06438,0.5122,279980,climate_ego,NA,06,Hessen
06439,0.5175,145950,climate_ego,NA,06,Hessen
06440,0.4998,243628,climate_ego,NA,06,Hessen
06531,0.5222,208319,climate_ego,NA,06,Hessen
06532,0.4757,199139,climate_ego,NA,06,Hessen
06533,0.4854,135369,climate_ego,NA,06,Hessen
06534,0.5192,192769,climate_ego,NA,06,Hessen
06535,0.4748,76080,climate_ego,NA,06,Hessen
06611,0.5447,154678,climate_ego,NA,06,Hessen
06631,0.4634,172739,climate_ego,NA,06,Hessen
06632,0.469,91350,climate_ego,NA,06,Hessen
06633,0.5009,183390,climate_ego,NA,06,Hessen
06634,0.4778,140610,climate_ego,NA,06,Hessen
06635,0.4805,120687,climate_ego,NA,06,Hessen
06636,0.4918,73670,climate_ego,NA,06,Hessen
07111,0.5357,88360,climate_ego,NA,07,Rheinland-Pfalz
07131,0.5168,101120,climate_ego,NA,07,Rheinland-Pfalz
07132,0.4726,102459,climate_ego,NA,07,Rheinland-Pfalz
07133,0.4946,130140,climate_ego,NA,07,Rheinland-Pfalz
07134,0.4673,61340,climate_ego,NA,07,Rheinland-Pfalz
07135,0.4955,44419,climate_ego,NA,07,Rheinland-Pfalz
07137,0.4889,170840,climate_ego,NA,07,Rheinland-Pfalz
07138,0.4828,146989,climate_ego,NA,07,Rheinland-Pfalz
07140,0.4855,80219,climate_ego,NA,07,Rheinland-Pfalz
07141,0.4936,96148,climate_ego,NA,07,Rheinland-Pfalz
07143,0.4811,164800,climate_ego,NA,07,Rheinland-Pfalz
07211,0.5548,78790,climate_ego,NA,07,Rheinland-Pfalz
07231,0.5009,86359,climate_ego,NA,07,Rheinland-Pfalz
07232,0.5106,76160,climate_ego,NA,07,Rheinland-Pfalz
07233,0.5003,42960,climate_ego,NA,07,Rheinland-Pfalz
07235,0.5105,114170,climate_ego,NA,07,Rheinland-Pfalz
07311,0.4589,31139,climate_ego,NA,07,Rheinland-Pfalz
07312,0.4912,77400,climate_ego,NA,07,Rheinland-Pfalz
07313,0.5544,32430,climate_ego,NA,07,Rheinland-Pfalz
07314,0.473,131890,climate_ego,NA,07,Rheinland-Pfalz
07315,0.5747,179579,climate_ego,NA,07,Rheinland-Pfalz
07316,0.5018,35699,climate_ego,NA,07,Rheinland-Pfalz
07317,0.437,24629,climate_ego,NA,07,Rheinland-Pfalz
07318,0.4959,32439,climate_ego,NA,07,Rheinland-Pfalz
07319,0.4678,63798,climate_ego,NA,07,Rheinland-Pfalz
07320,0.4628,21069,climate_ego,NA,07,Rheinland-Pfalz
07331,0.4698,100448,climate_ego,NA,07,Rheinland-Pfalz
07332,0.4876,105519,climate_ego,NA,07,Rheinland-Pfalz
07333,0.4708,54839,climate_ego,NA,07,Rheinland-Pfalz
07334,0.4592,101750,climate_ego,NA,07,Rheinland-Pfalz
07335,0.4523,80510,climate_ego,NA,07,Rheinland-Pfalz
07336,0.4592,51519,climate_ego,NA,07,Rheinland-Pfalz
07337,0.4959,86429,climate_ego,NA,07,Rheinland-Pfalz
07338,0.4768,120469,climate_ego,NA,07,Rheinland-Pfalz
07339,0.5186,162090,climate_ego,NA,07,Rheinland-Pfalz
07340,0.4616,70380,climate_ego,NA,07,Rheinland-Pfalz
08111,0.5467,491688,climate_ego,NA,08,Baden-Württemberg
08115,0.4988,307670,climate_ego,NA,08,Baden-Württemberg
08116,0.4986,424439,climate_ego,NA,08,Baden-Württemberg
08117,0.4643,202899,climate_ego,NA,08,Baden-Württemberg
08118,0.4938,419539,climate_ego,NA,08,Baden-Württemberg
08119,0.4839,348199,climate_ego,NA,08,Baden-Württemberg
08121,0.4771,98758,climate_ego,NA,08,Baden-Württemberg
08125,0.4545,277729,climate_ego,NA,08,Baden-Württemberg
08126,0.4567,86800,climate_ego,NA,08,Baden-Württemberg
08127,0.4675,153139,climate_ego,NA,08,Baden-Württemberg
08128,0.4758,102158,climate_ego,NA,08,Baden-Württemberg
08135,0.4645,104168,climate_ego,NA,08,Baden-Württemberg
08136,0.474,249820,climate_ego,NA,08,Baden-Württemberg
08211,0.5168,39410,climate_ego,NA,08,Baden-Württemberg
08212,0.5442,250818,climate_ego,NA,08,Baden-Württemberg
08215,0.4802,360119,climate_ego,NA,08,Baden-Württemberg
08216,0.4666,183560,climate_ego,NA,08,Baden-Württemberg
08221,0.5887,122388,climate_ego,NA,08,Baden-Württemberg
08222,0.5194,254158,climate_ego,NA,08,Baden-Württemberg
08225,0.4577,112068,climate_ego,NA,08,Baden-Württemberg
08226,0.4948,444820,climate_ego,NA,08,Baden-Württemberg
08231,0.4452,100780,climate_ego,NA,08,Baden-Württemberg
08235,0.4576,123747,climate_ego,NA,08,Baden-Württemberg
08236,0.4611,155600,climate_ego,NA,08,Baden-Württemberg
08237,0.4576,91669,climate_ego,NA,08,Baden-Württemberg
08311,0.5852,183790,climate_ego,NA,08,Baden-Württemberg
08315,0.5203,212609,climate_ego,NA,08,Baden-Württemberg
08316,0.5109,129680,climate_ego,NA,08,Baden-Württemberg
08317,0.4751,348819,climate_ego,NA,08,Baden-Württemberg
08325,0.4496,106889,climate_ego,NA,08,Baden-Württemberg
08326,0.4652,167079,climate_ego,NA,08,Baden-Württemberg
08327,0.4414,109820,climate_ego,NA,08,Baden-Württemberg
08335,0.5128,229378,climate_ego,NA,08,Baden-Württemberg
08336,0.5046,183739,climate_ego,NA,08,Baden-Württemberg
08337,0.4846,131348,climate_ego,NA,08,Baden-Württemberg
08415,0.4866,229939,climate_ego,NA,08,Baden-Württemberg
08416,0.5447,181630,climate_ego,NA,08,Baden-Württemberg
08417,0.4447,153178,climate_ego,NA,08,Baden-Württemberg
08421,0.5356,99258,climate_ego,NA,08,Baden-Württemberg
08425,0.467,154629,climate_ego,NA,08,Baden-Württemberg
08426,0.4603,157609,climate_ego,NA,08,Baden-Württemberg
08435,0.4982,173740,climate_ego,NA,08,Baden-Württemberg
08436,0.4944,224130,climate_ego,NA,08,Baden-Württemberg
08437,0.4541,100679,climate_ego,NA,08,Baden-Württemberg
09161,0.4892,107309,climate_ego,NA,09,Bayern
09162,0.553,1204599,climate_ego,NA,09,Bayern
09163,0.4948,47139,climate_ego,NA,09,Bayern
09171,0.4537,85190,climate_ego,NA,09,Bayern
09172,0.4798,78999,climate_ego,NA,09,Bayern
09173,0.4974,98570,climate_ego,NA,09,Bayern
09174,0.4955,116917,climate_ego,NA,09,Bayern
09175,0.5137,107569,climate_ego,NA,09,Bayern
09176,0.4635,101639,climate_ego,NA,09,Bayern
09177,0.4806,105070,climate_ego,NA,09,Bayern
09178,0.505,141409,climate_ego,NA,09,Bayern
09179,0.5105,169439,climate_ego,NA,09,Bayern
09180,0.4988,68479,climate_ego,NA,09,Bayern
09181,0.5027,91150,climate_ego,NA,09,Bayern
09182,0.4999,73129,climate_ego,NA,09,Bayern
09183,0.4498,91369,climate_ego,NA,09,Bayern
09184,0.53,273920,climate_ego,NA,09,Bayern
09185,0.4474,73540,climate_ego,NA,09,Bayern
09186,0.4588,98720,climate_ego,NA,09,Bayern
09187,0.4776,199170,climate_ego,NA,09,Bayern
09188,0.5371,105929,climate_ego,NA,09,Bayern
09189,0.4838,134250,climate_ego,NA,09,Bayern
09190,0.4941,104680,climate_ego,NA,09,Bayern
09261,0.5057,48860,climate_ego,NA,09,Bayern
09262,0.5146,37530,climate_ego,NA,09,Bayern
09263,0.4627,32100,climate_ego,NA,09,Bayern
09271,0.4328,92270,climate_ego,NA,09,Bayern
09272,0.4132,60499,climate_ego,NA,09,Bayern
09273,0.4516,95689,climate_ego,NA,09,Bayern
09274,0.4586,123739,climate_ego,NA,09,Bayern
09275,0.4279,153999,climate_ego,NA,09,Bayern
09276,0.4102,59949,climate_ego,NA,09,Bayern
09277,0.4498,92870,climate_ego,NA,09,Bayern
09278,0.4349,78039,climate_ego,NA,09,Bayern
09279,0.4274,76090,climate_ego,NA,09,Bayern
09361,0.4574,29380,climate_ego,NA,09,Bayern
09362,0.5333,117520,climate_ego,NA,09,Bayern
09363,0.4569,29030,climate_ego,NA,09,Bayern
09371,0.4558,79698,climate_ego,NA,09,Bayern
09372,0.4189,99189,climate_ego,NA,09,Bayern
09373,0.4623,103389,climate_ego,NA,09,Bayern
09374,0.4442,72480,climate_ego,NA,09,Bayern
09375,0.4606,149859,climate_ego,NA,09,Bayern
09376,0.4275,116220,climate_ego,NA,09,Bayern
09377,0.4447,54570,climate_ego,NA,09,Bayern
09461,0.5287,54040,climate_ego,NA,09,Bayern
09462,0.5177,54629,climate_ego,NA,09,Bayern
09463,0.5084,27920,climate_ego,NA,09,Bayern
09464,0.4654,30660,climate_ego,NA,09,Bayern
09471,0.4381,113050,climate_ego,NA,09,Bayern
09472,0.461,80409,climate_ego,NA,09,Bayern
09473,0.4543,63420,climate_ego,NA,09,Bayern
09474,0.4735,89790,climate_ego,NA,09,Bayern
09475,0.4498,71418,climate_ego,NA,09,Bayern
09476,0.4416,50319,climate_ego,NA,09,Bayern
09477,0.462,54720,climate_ego,NA,09,Bayern
09478,0.4463,50059,climate_ego,NA,09,Bayern
09479,0.4437,53720,climate_ego,NA,09,Bayern
09561,0.4788,27010,climate_ego,NA,09,Bayern
09562,0.5545,87490,climate_ego,NA,09,Bayern
09563,0.5004,102070,climate_ego,NA,09,Bayern
09564,0.5123,421830,climate_ego,NA,09,Bayern
09565,0.4866,26869,climate_ego,NA,09,Bayern
09571,0.4607,146669,climate_ego,NA,09,Bayern
09572,0.4982,104650,climate_ego,NA,09,Bayern
09573,0.4796,90658,climate_ego,NA,09,Bayern
09574,0.4925,131879,climate_ego,NA,09,Bayern
09575,0.4681,75920,climate_ego,NA,09,Bayern
09576,0.4731,98159,climate_ego,NA,09,Bayern
09577,0.4726,70849,climate_ego,NA,09,Bayern
09661,0.4861,53150,climate_ego,NA,09,Bayern
09662,0.4594,36600,climate_ego,NA,09,Bayern
09663,0.5518,106990,climate_ego,NA,09,Bayern
09671,0.468,135700,climate_ego,NA,09,Bayern
09672,0.4536,79420,climate_ego,NA,09,Bayern
09673,0.4518,59319,climate_ego,NA,09,Bayern
09674,0.4407,62810,climate_ego,NA,09,Bayern
09675,0.4775,68209,climate_ego,NA,09,Bayern
09676,0.4573,99360,climate_ego,NA,09,Bayern
09677,0.4791,97840,climate_ego,NA,09,Bayern
09678,0.4553,87430,climate_ego,NA,09,Bayern
09679,0.4993,124629,climate_ego,NA,09,Bayern
09761,0.5035,239209,climate_ego,NA,09,Bayern
09762,0.4527,31780,climate_ego,NA,09,Bayern
09763,0.487,47469,climate_ego,NA,09,Bayern
09764,0.4684,28459,climate_ego,NA,09,Bayern
09771,0.4648,103330,climate_ego,NA,09,Bayern
09772,0.4698,203458,climate_ego,NA,09,Bayern
09773,0.4387,72630,climate_ego,NA,09,Bayern
09774,0.4448,98810,climate_ego,NA,09,Bayern
09775,0.4696,140890,climate_ego,NA,09,Bayern
09776,0.5042,60640,climate_ego,NA,09,Bayern
09777,0.478,107670,climate_ego,NA,09,Bayern
09778,0.4478,110440,climate_ego,NA,09,Bayern
09779,0.4679,102259,climate_ego,NA,09,Bayern
09780,0.4893,118339,climate_ego,NA,09,Bayern
10041,0.4947,266580,climate_ego,NA,10,Saarland
10042,0.4836,85339,climate_ego,NA,10,Saarland
10043,0.466,106259,climate_ego,NA,10,Saarland
10044,0.4776,166919,climate_ego,NA,10,Saarland
10045,0.4837,117249,climate_ego,NA,10,Saarland
10046,0.4889,67350,climate_ego,NA,10,Saarland
11000,0.538,2877040,climate_ego,NA,11,Berlin
12051,0.4678,52619,climate_ego,NA,12,Brandenburg
12052,0.4382,70199,climate_ego,NA,12,Brandenburg
12053,0.4567,37299,climate_ego,NA,12,Brandenburg
12054,0.5343,141419,climate_ego,NA,12,Brandenburg
12060,0.443,150689,climate_ego,NA,12,Brandenburg
12061,0.4431,137897,climate_ego,NA,12,Brandenburg
12062,0.3949,76598,climate_ego,NA,12,Brandenburg
12063,0.4514,131400,climate_ego,NA,12,Brandenburg
12064,0.4256,156299,climate_ego,NA,12,Brandenburg
12065,0.4469,173409,climate_ego,NA,12,Brandenburg
12066,0.396,84640,climate_ego,NA,12,Brandenburg
12067,0.4258,140680,climate_ego,NA,12,Brandenburg
12068,0.4385,76139,climate_ego,NA,12,Brandenburg
12069,0.4813,172380,climate_ego,NA,12,Brandenburg
12070,0.4211,57570,climate_ego,NA,12,Brandenburg
12071,0.386,85910,climate_ego,NA,12,Brandenburg
12072,0.4442,134829,climate_ego,NA,12,Brandenburg
12073,0.421,93659,climate_ego,NA,12,Brandenburg
13003,0.4964,164880,climate_ego,NA,13,Mecklenburg-Vorpommern
13004,0.4712,72617,climate_ego,NA,13,Mecklenburg-Vorpommern
13071,0.4113,202180,climate_ego,NA,13,Mecklenburg-Vorpommern
13072,0.4259,173409,climate_ego,NA,13,Mecklenburg-Vorpommern
13073,0.4156,176660,climate_ego,NA,13,Mecklenburg-Vorpommern
13074,0.4388,123820,climate_ego,NA,13,Mecklenburg-Vorpommern
13075,0.408,183619,climate_ego,NA,13,Mecklenburg-Vorpommern
13076,0.4199,168749,climate_ego,NA,13,Mecklenburg-Vorpommern
14511,0.4243,179869,climate_ego,NA,14,Sachsen
14521,0.35,256619,climate_ego,NA,14,Sachsen
14522,0.371,234230,climate_ego,NA,14,Sachsen
14523,0.3811,176370,climate_ego,NA,14,Sachsen
14524,0.3783,245410,climate_ego,NA,14,Sachsen
14612,0.4622,417710,climate_ego,NA,14,Sachsen
14625,0.3556,230770,climate_ego,NA,14,Sachsen
14626,0.3539,191430,climate_ego,NA,14,Sachsen
14627,0.3644,189320,climate_ego,NA,14,Sachsen
14628,0.3504,189300,climate_ego,NA,14,Sachsen
14713,0.49370000000000003,447458,climate_ego,NA,14,Sachsen
14729,0.3923,203470,climate_ego,NA,14,Sachsen
14730,0.3742,156279,climate_ego,NA,14,Sachsen
15001,0.4406,57237,climate_ego,NA,15,Sachsen-Anhalt
15002,0.4912,180650,climate_ego,NA,15,Sachsen-Anhalt
15003,0.4671,195180,climate_ego,NA,15,Sachsen-Anhalt
15081,0.4318,60540,climate_ego,NA,15,Sachsen-Anhalt
15082,0.3945,124749,climate_ego,NA,15,Sachsen-Anhalt
15083,0.3986,132660,climate_ego,NA,15,Sachsen-Anhalt
15084,0.3847,141328,climate_ego,NA,15,Sachsen-Anhalt
15085,0.4244,168599,climate_ego,NA,15,Sachsen-Anhalt
15086,0.4181,66818,climate_ego,NA,15,Sachsen-Anhalt
15087,0.3796,105699,climate_ego,NA,15,Sachsen-Anhalt
15088,0.3885,145559,climate_ego,NA,15,Sachsen-Anhalt
15089,0.3875,148968,climate_ego,NA,15,Sachsen-Anhalt
15090,0.4194,82319,climate_ego,NA,15,Sachsen-Anhalt
15091,0.4111,97760,climate_ego,NA,15,Sachsen-Anhalt
16051,0.4735,175610,climate_ego,NA,16,Thüringen
16052,0.399,69397,climate_ego,NA,16,Thüringen
16053,0.5362,83998,climate_ego,NA,16,Thüringen
16054,0.4208,22790,climate_ego,NA,16,Thüringen
16055,0.5028,46019,climate_ego,NA,16,Thüringen
16061,0.408,74657,climate_ego,NA,16,Thüringen
16062,0.4099,60800,climate_ego,NA,16,Thüringen
16063,0.3948,123980,climate_ego,NA,16,Thüringen
16064,0.4023,75689,climate_ego,NA,16,Thüringen
16065,0.3814,55168,climate_ego,NA,16,Thüringen
16066,0.3923,95530,climate_ego,NA,16,Thüringen
16067,0.3977,109149,climate_ego,NA,16,Thüringen
16068,0.3815,50200,climate_ego,NA,16,Thüringen
16069,0.364,44708,climate_ego,NA,16,Thüringen
16070,0.4009,83119,climate_ego,NA,16,Thüringen
16071,0.3977,61068,climate_ego,NA,16,Thüringen
16072,0.3725,40080,climate_ego,NA,16,Thüringen
16073,0.3815,78840,climate_ego,NA,16,Thüringen
16074,0.4054,63169,climate_ego,NA,16,Thüringen
16075,0.3657,58190,climate_ego,NA,16,Thüringen
16076,0.3746,74176,climate_ego,NA,16,Thüringen
16077,0.3686,67857,climate_ego,NA,16,Thüringen
01001,0.4016,73059,taxes_vs_spending,NA,01,Schleswig-Holstein
01002,0.4072,200938,taxes_vs_spending,NA,01,Schleswig-Holstein
01003,0.3928,172750,taxes_vs_spending,NA,01,Schleswig-Holstein
01004,0.3314,57709,taxes_vs_spending,NA,01,Schleswig-Holstein
01051,0.3096,104960,taxes_vs_spending,NA,01,Schleswig-Holstein
01053,0.3304,160319,taxes_vs_spending,NA,01,Schleswig-Holstein
01054,0.3269,133879,taxes_vs_spending,NA,01,Schleswig-Holstein
01055,0.3182,163410,taxes_vs_spending,NA,01,Schleswig-Holstein
01056,0.3399,256320,taxes_vs_spending,NA,01,Schleswig-Holstein
01057,0.3474,101237,taxes_vs_spending,NA,01,Schleswig-Holstein
01058,0.3442,219130,taxes_vs_spending,NA,01,Schleswig-Holstein
01059,0.339,158429,taxes_vs_spending,NA,01,Schleswig-Holstein
01060,0.3164,218370,taxes_vs_spending,NA,01,Schleswig-Holstein
01061,0.311,103118,taxes_vs_spending,NA,01,Schleswig-Holstein
01062,0.3399,189950,taxes_vs_spending,NA,01,Schleswig-Holstein
02000,0.4409,1431449,taxes_vs_spending,NA,02,Hamburg
03101,0.3865,205239,taxes_vs_spending,NA,03,Niedersachsen
03102,0.3217,77790,taxes_vs_spending,NA,03,Niedersachsen
03103,0.3314,97718,taxes_vs_spending,NA,03,Niedersachsen
03151,0.3019,133790,taxes_vs_spending,NA,03,Niedersachsen
03153,0.3208,101169,taxes_vs_spending,NA,03,Niedersachsen
03154,0.3277,65960,taxes_vs_spending,NA,03,Niedersachsen
03155,0.318,98348,taxes_vs_spending,NA,03,Niedersachsen
03157,0.3309,103039,taxes_vs_spending,NA,03,Niedersachsen
03158,0.327,89210,taxes_vs_spending,NA,03,Niedersachsen
03159,0.3805,264509,taxes_vs_spending,NA,03,Niedersachsen
03241,0.3455,906040,taxes_vs_spending,NA,03,Niedersachsen
03251,0.3138,171960,taxes_vs_spending,NA,03,Niedersachsen
03252,0.3209,118300,taxes_vs_spending,NA,03,Niedersachsen
03254,0.328,213250,taxes_vs_spending,NA,03,Niedersachsen
03255,0.3213,46808,taxes_vs_spending,NA,03,Niedersachsen
03256,0.3182,91910,taxes_vs_spending,NA,03,Niedersachsen
03257,0.3292,122649,taxes_vs_spending,NA,03,Niedersachsen
03351,0.3358,133689,taxes_vs_spending,NA,03,Niedersachsen
03352,0.2962,158580,taxes_vs_spending,NA,03,Niedersachsen
03353,0.3152,206350,taxes_vs_spending,NA,03,Niedersachsen
03354,0.3475,32870,taxes_vs_spending,NA,03,Niedersachsen
03355,0.3639,137748,taxes_vs_spending,NA,03,Niedersachsen
03356,0.3331,86750,taxes_vs_spending,NA,03,Niedersachsen
03357,0.3015,126640,taxes_vs_spending,NA,03,Niedersachsen
03358,0.3338,109940,taxes_vs_spending,NA,03,Niedersachsen
03359,0.3239,160609,taxes_vs_spending,NA,03,Niedersachsen
03360,0.3165,67119,taxes_vs_spending,NA,03,Niedersachsen
03361,0.3245,103949,taxes_vs_spending,NA,03,Niedersachsen
03401,0.3342,60269,taxes_vs_spending,NA,03,Niedersachsen
03402,0.36,33740,taxes_vs_spending,NA,03,Niedersachsen
03403,0.405,137520,taxes_vs_spending,NA,03,Niedersachsen
03404,0.3931,131920,taxes_vs_spending,NA,03,Niedersachsen
03405,0.337,57309,taxes_vs_spending,NA,03,Niedersachsen
03451,0.3723,97370,taxes_vs_spending,NA,03,Niedersachsen
03452,0.335,149360,taxes_vs_spending,NA,03,Niedersachsen
03453,0.272,132860,taxes_vs_spending,NA,03,Niedersachsen
03454,0.267,258588,taxes_vs_spending,NA,03,Niedersachsen
03455,0.3324,76138,taxes_vs_spending,NA,03,Niedersachsen
03456,0.3076,108910,taxes_vs_spending,NA,03,Niedersachsen
03457,0.3215,131319,taxes_vs_spending,NA,03,Niedersachsen
03458,0.3107,100970,taxes_vs_spending,NA,03,Niedersachsen
03459,0.3118,281299,taxes_vs_spending,NA,03,Niedersachsen
03460,0.2783,108539,taxes_vs_spending,NA,03,Niedersachsen
03461,0.3328,66500,taxes_vs_spending,NA,03,Niedersachsen
03462,0.3053,40450,taxes_vs_spending,NA,03,Niedersachsen
04011,0.366,459569,taxes_vs_spending,NA,04,Bremen
04012,0.3439,91190,taxes_vs_spending,NA,04,Bremen
05111,0.3628,494379,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05112,0.3451,396399,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05113,0.3663,456090,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05114,0.3393,183150,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05116,0.3297,209240,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05117,0.3523,136159,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05119,0.3406,168609,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05120,0.3282,87630,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05122,0.3388,129150,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05124,0.369,281750,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05154,0.3095,249330,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05158,0.3333,391600,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05162,0.3024,363609,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05166,0.3238,236760,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05170,0.3188,366350,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05314,0.3886,255340,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05315,0.3849,826138,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05316,0.3415,131209,taxes_vs_spending,NA,05,Nordrhein-Westfalen
05334,0.3291,469839,taxes_vs_spending,NA,05,Nordrhein-Westfalen
