OID_,WKR_NR,WKR_NAME,AGS,GEN,AREA,PERCENTAGE
301,49,Hildesheim,03252,Hameln-Pyrmont,575536.851430384325795,0.047684457796868
302,49,Hildesheim,03254,Hildesheim,1194608043.562254905700684,98.975828733590305
303,49,Hildesheim,03255,Holzminden,198623.344074526976328,0.016456368422727
304,50,Salzgitter - Wolfenbüttel,03101,Braunschweig,2284385.187791820615530,0.184607950713646
305,50,Salzgitter - Wolfenbüttel,03102,Salzgitter,224827512.327979862689972,18.168978916833069
306,50,Salzgitter - Wolfenbüttel,03153,Goslar,284213719.973723292350769,22.968154709394209
307,50,Salzgitter - Wolfenbüttel,03154,Helmstedt,4996229.549470771104097,0.403760146647745
308,50,Salzgitter - Wolfenbüttel,03155,Northeim,110143.024271340997075,0.008900984871028
309,50,Salzgitter - Wolfenbüttel,03157,Peine,1699614.606129909167066,0.137350903480476
310,50,Salzgitter - Wolfenbüttel,03158,Wolfenbüttel,716567118.757946968078613,57.907916777624280
311,50,Salzgitter - Wolfenbüttel,03159,Göttingen,80405.877525287913159,0.006497837735336
312,50,Salzgitter - Wolfenbüttel,03254,Hildesheim,2271611.161117538809776,0.183575643684471
313,50,Salzgitter - Wolfenbüttel,15085,Harz,374397.687515546043869,0.030256188935888
314,51,Braunschweig,03101,Braunschweig,187008024.414774358272552,97.517069499154616
315,51,Braunschweig,03102,Salzgitter,22534.179577635710302,0.011750657025844
316,51,Braunschweig,03151,Gifhorn,2468299.792716966941953,1.287117829218205
317,51,Braunschweig,03154,Helmstedt,981222.851859444752336,0.511667760452404
318,51,Braunschweig,03157,Peine,407366.442255452508107,0.212425011094390
319,51,Braunschweig,03158,Wolfenbüttel,882080.841925845830701,0.459969239475907
320,52,Helmstedt - Wolfsburg,03101,Braunschweig,174721.323204181011533,0.015128922103505
321,52,Helmstedt - Wolfsburg,03103,Wolfsburg,204055585.689793378114700,17.668942771674725
322,52,Helmstedt - Wolfsburg,03151,Gifhorn,274860951.771969437599182,23.799899476458641
323,52,Helmstedt - Wolfsburg,03154,Helmstedt,664380157.499860167503357,57.527927705673363
324,52,Helmstedt - Wolfsburg,03158,Wolfenbüttel,772982.116080345353112,0.066931648679857
325,52,Helmstedt - Wolfsburg,15081,Altmarkkreis Salzwedel,2949353.055794171057642,0.255381151072787
326,52,Helmstedt - Wolfsburg,15083,Börde,7689075.052247799001634,0.665788327263975
327,53,Goslar - Northeim - Osterode,03153,Goslar,682213668.834830880165100,29.646713632035681
328,53,Goslar - Northeim - Osterode,03155,Northeim,1125243951.032707214355469,48.899320999274366
329,53,Goslar - Northeim - Osterode,03158,Wolfenbüttel,924512.221420592744835,0.040176194541199
330,53,Goslar - Northeim - Osterode,03159,Göttingen,481746816.598735213279724,20.935097854665454
331,53,Goslar - Northeim - Osterode,03254,Hildesheim,1700116.295649781590328,0.073881341375600
332,53,Goslar - Northeim - Osterode,03255,Holzminden,3722999.716957224532962,0.161789057450714
333,53,Goslar - Northeim - Osterode,05762,Höxter,4231.790976623044116,0.000183899415925
334,53,Goslar - Northeim - Osterode,15085,Harz,4377884.486097091808915,0.190248148934224
335,53,Goslar - Northeim - Osterode,16062,Nordhausen,1210144.552008387167007,0.052588815829556
336,54,Göttingen,03153,Goslar,20939.502548008702433,0.001653782813496
337,54,Göttingen,03155,Northeim,5247962.934632594697177,0.414479326204707
338,54,Göttingen,03159,Göttingen,1254497359.185553073883057,99.079057271812573
339,54,Göttingen,06633,Kassel,1957809.508216764545068,0.154626009350743
340,54,Göttingen,06636,Werra-Meißner-Kreis,2614840.992048687301576,0.206517756702232
341,54,Göttingen,16061,Eichsfeld,1740139.066609520232305,0.137434596397601
342,54,Göttingen,16062,Nordhausen,78898.108970632849378,0.006231300687962
343,55,Bremen I,03251,Diepholz,277771.419859821093269,0.175359320131673
344,55,Bremen I,03356,Osterholz,1382733.398262410424650,0.872930659191004
345,55,Bremen I,03361,Verden,1545954.991904781199992,0.975973757384399
346,55,Bremen I,04011,Bremen,155194827.195918917655945,97.975736304199373
347,56,Bremen II - Bremerhaven,03352,Cuxhaven,3053358.194389048498124,1.278368427588611
348,56,Bremen II - Bremerhaven,03356,Osterholz,5471635.591303516179323,2.290843635720949
349,56,Bremen II - Bremerhaven,03401,Delmenhorst,11804.366846903521946,0.004942207538076
350,56,Bremen II - Bremerhaven,03461,Wesermarsch,188799.352695188077632,0.079045796879717
351,56,Bremen II - Bremerhaven,04011,Bremen,162189184.753249853849411,67.904752696850665
352,56,Bremen II - Bremerhaven,04012,Bremerhaven,67531111.222211644053459,28.273669504315780
353,57,Prignitz - Ostprignitz-Ruppin - Havelland I,12063,Havelland,479570278.261639118194580,9.308833728689983
354,57,Prignitz - Ostprignitz-Ruppin - Havelland I,12065,Oberhavel,7565911.848774964921176,0.146860259275174
355,57,Prignitz - Ostprignitz-Ruppin - Havelland I,12068,Ostprignitz-Ruppin,2518768636.230950832366943,48.891266824757807
356,57,Prignitz - Ostprignitz-Ruppin - Havelland I,12070,Prignitz,2120786578.465550422668457,41.166124190462185
357,57,Prignitz - Ostprignitz-Ruppin - Havelland I,13071,Mecklenburgische Seenplatte,10308809.614241451025009,0.200102047582148
358,57,Prignitz - Ostprignitz-Ruppin - Havelland I,13076,Ludwigslust-Parchim,13812302.991799358278513,0.268107590877014
359,57,Prignitz - Ostprignitz-Ruppin - Havelland I,15090,Stendal,963658.333329263725318,0.018705361034352
360,58,Uckermark - Barnim I,12060,Barnim,768286169.202445149421692,19.795951557616505
361,58,Uckermark - Barnim I,12064,Märkisch-Oderland,20739645.302127424627542,0.534385532605988
362,58,Uckermark - Barnim I,12065,Oberhavel,2650869.084502871148288,0.068303293858430
363,58,Uckermark - Barnim I,12073,Uckermark,3068255834.393082618713379,79.057838470621732
364,58,Uckermark - Barnim I,13071,Mecklenburgische Seenplatte,4321269.518408983945847,0.111343462218813
365,58,Uckermark - Barnim I,13075,Vorpommern-Greifswald,11849833.533513821661472,0.305327285585232
366,59,Oberhavel - Havelland II,11000,Berlin,2333462.380565301515162,0.094233667004839
367,59,Oberhavel - Havelland II,12051,Brandenburg an der Havel,116199.313862748691463,0.004692549380668
368,59,Oberhavel - Havelland II,12054,Potsdam,326286.205241972755175,0.013176619374338
369,59,Oberhavel - Havelland II,12060,Barnim,8744353.379237649962306,0.353128677528580
370,59,Oberhavel - Havelland II,12063,Havelland,656925855.041903614997864,26.529046616080791
371,59,Oberhavel - Havelland II,12065,Oberhavel,1791758374.991419315338135,72.357696214998995
372,59,Oberhavel - Havelland II,12068,Ostprignitz-Ruppin,6036002.001686822623014,0.243755634290406
373,59,Oberhavel - Havelland II,12069,Potsdam-Mittelmark,389162.879243125324138,0.015715807325060
374,59,Oberhavel - Havelland II,12073,Uckermark,6575687.394164910539985,0.265550086168321
375,59,Oberhavel - Havelland II,13071,Mecklenburgische Seenplatte,3045890.907519703730941,0.123004112645152
376,60,Märkisch-Oderland - Barnim II,11000,Berlin,1954983.639276533620432,0.068601546586972
377,60,Märkisch-Oderland - Barnim II,12053,Frankfurt (Oder),130290.997809299908113,0.004571989134081
378,60,Märkisch-Oderland - Barnim II,12060,Barnim,701868352.083208680152893,24.628980767929086
379,60,Märkisch-Oderland - Barnim II,12064,Märkisch-Oderland,2128869305.625391483306885,74.703298745498003
380,60,Märkisch-Oderland - Barnim II,12065,Oberhavel,4692437.337446159683168,0.164660436099807
381,60,Märkisch-Oderland - Barnim II,12067,Oder-Spree,1141147.218760749325156,0.040043539248942
382,61,Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I,12051,Brandenburg an der Havel,229564173.378414630889893,6.732832849382079
383,61,Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I,12063,Havelland,582055753.680554032325745,17.070974276514708
384,61,Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I,12069,Potsdam-Mittelmark,2211301562.592216968536377,64.854735742971627
385,61,Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I,12072,Teltow-Fläming,383403580.224404036998749,11.244752094876697
386,61,Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I,15086,Jerichower Land,1907125.452818576246500,0.055933627219189
387,61,Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I,15090,Stendal,827397.498705227742903,0.024266543758970
388,61,Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I,15091,Wittenberg,562752.425247608101927,0.016504831564161
389,62,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,11000,Berlin,4973257.432548983022571,0.683133701791574
390,62,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,12054,Potsdam,186438875.718050837516785,25.609508668014609
391,62,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,12063,Havelland,3419097.900310932192951,0.469652141902107
392,62,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,12069,Potsdam-Mittelmark,370761559.066977262496948,50.928334147710508
393,62,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,12072,Teltow-Fläming,162413663.196060389280319,22.309371365839077
394,63,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,11000,Berlin,4395379.363880119286478,0.110407958356452
395,63,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,12061,Dahme-Spreewald,2268397109.610204219818115,56.980085876512511
396,63,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,12062,Elbe-Elster,440120.468387583503500,0.011055428513152
397,63,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,12066,Oberspreewald-Lausitz,139222549.767749994993210,3.497144661358083
398,63,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,12067,Oder-Spree,14095093.299965577200055,0.354056008653399
399,63,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,12069,Potsdam-Mittelmark,766793.752185536082834,0.019261166249949
400,63,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,12071,Spree-Neiße,2520266.935094722546637,0.063306828326064
401,63,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,12072,Teltow-Fläming,1551144393.361420631408691,38.963345688529991
402,63,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,15091,Wittenberg,53201.943085181010247,0.001336384741873
403,64,Frankfurt (Oder) - Oder-Spree,11000,Berlin,1040534.917143558035605,0.043137919590433
404,64,Frankfurt (Oder) - Oder-Spree,12053,Frankfurt (Oder),147996498.833860278129578,6.135556780628311
405,64,Frankfurt (Oder) - Oder-Spree,12061,Dahme-Spreewald,2578765.488291030284017,0.106909029618979
406,64,Frankfurt (Oder) - Oder-Spree,12064,Märkisch-Oderland,11109976.886450836434960,0.460591260978476
407,64,Frankfurt (Oder) - Oder-Spree,12067,Oder-Spree,2240396966.280776500701904,92.881135067893467
408,64,Frankfurt (Oder) - Oder-Spree,12071,Spree-Neiße,587658.094941104296595,0.024362803427902
409,65,Cottbus - Spree-Neiße,12052,Cottbus,165441607.474204450845718,9.064213045830495
410,65,Cottbus - Spree-Neiße,12061,Dahme-Spreewald,3196485.238249246496707,0.175128999528495
411,65,Cottbus - Spree-Neiße,12066,Oberspreewald-Lausitz,815541.943587961257435,0.044681903405977
412,65,Cottbus - Spree-Neiße,12067,Oder-Spree,4091906.259315752889961,0.224187316989097
413,65,Cottbus - Spree-Neiße,12071,Spree-Neiße,1644237605.193320989608765,90.084472575994340
414,65,Cottbus - Spree-Neiße,14625,Bautzen,254172.480190127214883,0.013925599164585
415,65,Cottbus - Spree-Neiße,14626,Görlitz,616912.624597553629428,0.033799402371538
416,66,Elbe-Elster - Oberspreewald-Lausitz II,12061,Dahme-Spreewald,5403633.285694624297321,0.180620040068333
417,66,Elbe-Elster - Oberspreewald-Lausitz II,12062,Elbe-Elster,1886749511.134747505187988,63.065858521940420
418,66,Elbe-Elster - Oberspreewald-Lausitz II,12066,Oberspreewald-Lausitz,1081004033.494807243347168,36.133279503026507
419,66,Elbe-Elster - Oberspreewald-Lausitz II,12071,Spree-Neiße,7236196.224184725433588,0.241874676324663
420,66,Elbe-Elster - Oberspreewald-Lausitz II,12072,Teltow-Fläming,4269127.723998084664345,0.142698436366272
421,66,Elbe-Elster - Oberspreewald-Lausitz II,14625,Bautzen,3496765.905146893579513,0.116881728367698
422,66,Elbe-Elster - Oberspreewald-Lausitz II,14627,Meißen,1587377.012155668577179,0.053059133434931
423,66,Elbe-Elster - Oberspreewald-Lausitz II,14730,Nordsachsen,653351.149724306887947,0.021838697151101
424,66,Elbe-Elster - Oberspreewald-Lausitz II,15091,Wittenberg,1313040.127710879547521,0.043889240431308
425,67,Altmark,03151,Gifhorn,282626.433174999314360,0.005962120106107
426,67,Altmark,03354,Lüchow-Dannenberg,6930223.481769106350839,0.146195896457036
427,67,Altmark,03360,Uelzen,751769.584406220819801,0.015858886601640
428,67,Altmark,12063,Havelland,3441597.465134867001325,0.072601904972221
429,67,Altmark,12068,Ostprignitz-Ruppin,2271732.757493162527680,0.047923130886935
430,67,Altmark,12070,Prignitz,7864368.513865617103875,0.165902067657359
431,67,Altmark,15081,Altmarkkreis Salzwedel,2288507267.431307792663574,48.276996029160571
432,67,Altmark,15083,Börde,2856901.604750232771039,0.060267506855260
433,67,Altmark,15086,Jerichower Land,2410434.362126889172941,0.050849097918561
434,67,Altmark,15090,Stendal,2425051070.222172737121582,51.157443349102913
435,68,Börde - Jerichower Land,03151,Gifhorn,820816.976233959314413,0.020688716944172
436,68,Börde - Jerichower Land,03154,Helmstedt,2709078.058741987217218,0.068282395174299
437,68,Börde - Jerichower Land,12063,Havelland,2668951.270024154800922,0.067270998239661
438,68,Börde - Jerichower Land,12069,Potsdam-Mittelmark,4748480.720029204152524,0.119685601511659
439,68,Börde - Jerichower Land,15003,Magdeburg,3315015.750502162147313,0.083555073193397
440,68,Börde - Jerichower Land,15081,Altmarkkreis Salzwedel,7719614.944430088624358,0.194573130341535
441,68,Börde - Jerichower Land,15082,Anhalt-Bitterfeld,361471.807153105328325,0.009110907934435
442,68,Börde - Jerichower Land,15083,Börde,2354268647.086812496185303,59.339413121781078
443,68,Börde - Jerichower Land,15085,Harz,435376.140042101382278,0.010973668901080
444,68,Börde - Jerichower Land,15086,Jerichower Land,1578056478.312544345855713,39.774961711342058
445,68,Börde - Jerichower Land,15089,Salzlandkreis,2549893.027804642915726,0.064270131609865
446,68,Börde - Jerichower Land,15090,Stendal,9808143.274374675005674,0.247214550657131
447,69,Harz,03153,Goslar,1061045.145846084225923,0.045370838083257
448,69,Harz,03154,Helmstedt,1708029.326645279070362,0.073036215588058
449,69,Harz,03158,Wolfenbüttel,2404439.197571339085698,0.102815061113214
450,69,Harz,15083,Börde,5988672.207179581746459,0.256078714566833
451,69,Harz,15085,Harz,2093258500.958032131195068,89.508813913507197
452,69,Harz,15087,Mansfeld-Südharz,4261225.362193611450493,0.182212195872388
453,69,Harz,15089,Salzlandkreis,229810556.625343918800354,9.826818015511705
454,69,Harz,16062,Nordhausen,113540.444106357055716,0.004855047992650
455,70,Magdeburg,15003,Magdeburg,197672598.764605730772018,29.705519580557986
456,70,Magdeburg,15082,Anhalt-Bitterfeld,3369873.747375610750169,0.506412376891352
457,70,Magdeburg,15083,Börde,2665020.583478342276067,0.400489605640177
458,70,Magdeburg,15086,Jerichower Land,4276267.957008351571858,0.642622003871633
459,70,Magdeburg,15089,Salzlandkreis,457456876.019107222557068,68.744956421747887
460,71,Dessau - Wittenberg,12062,Elbe-Elster,2926354.592895891051739,0.133609378198643
461,71,Dessau - Wittenberg,12069,Potsdam-Mittelmark,5264359.766381004825234,0.240356324796605
462,71,Dessau - Wittenberg,12072,Teltow-Fläming,5431018.279097596183419,0.247965498445496
463,71,Dessau - Wittenberg,14730,Nordsachsen,1018643.473885323968716,0.046508485841847
464,71,Dessau - Wittenberg,15001,Dessau-Roßlau,240186924.710904836654663,10.966280620938408
465,71,Dessau - Wittenberg,15082,Anhalt-Bitterfeld,4008261.277232737280428,0.183006289876443
466,71,Dessau - Wittenberg,15091,Wittenberg,1931395866.604570388793945,88.182273405595708
467,72,Anhalt,12069,Potsdam-Mittelmark,1465379.868247210048139,0.066465920690571
468,72,Anhalt,14730,Nordsachsen,934652.824871843913570,0.042393485728350
469,72,Anhalt,15001,Dessau-Roßlau,6168164.287463447079062,0.279772315165855
470,72,Anhalt,15082,Anhalt-Bitterfeld,1444756143.678350448608398,65.530480760460804
471,72,Anhalt,15083,Börde,3063632.337655248586088,0.138958606155295
472,72,Anhalt,15086,Jerichower Land,3031153.246953629422933,0.137485436833502
473,72,Anhalt,15087,Mansfeld-Südharz,83981.273190321386210,0.003809177923290
474,72,Anhalt,15088,Saalekreis,719765.688655668520369,0.032646749293209
475,72,Anhalt,15089,Salzlandkreis,739092192.023450016975403,33.523350554017277
476,72,Anhalt,15091,Wittenberg,5393533.063002323731780,0.244637004080233
477,73,Halle,14730,Nordsachsen,2137173.315497087780386,0.515254620166106
478,73,Halle,15002,Halle (Saale),131742941.205443218350410,31.762121788699094
479,73,Halle,15082,Anhalt-Bitterfeld,3455827.421958040911704,0.833171101636390
480,73,Halle,15088,Saalekreis,277444097.342606008052826,66.889452510473063
481,74,Burgenland - Saalekreis,14729,Leipzig,4265080.935492390766740,0.248416993253788
482,74,Burgenland - Saalekreis,14730,Nordsachsen,1373519.303432828746736,0.079999779768641
483,74,Burgenland - Saalekreis,15002,Halle (Saale),1951721.798791072797030,0.113676825424083
484,74,Burgenland - Saalekreis,15084,Burgenlandkreis,1402852027.247590303421021,81.708246070738255
485,74,Burgenland - Saalekreis,15088,Saalekreis,302880989.175890684127808,17.641115322966648
486,74,Burgenland - Saalekreis,16052,Gera,3128.291965291058659,0.000182205424889
487,74,Burgenland - Saalekreis,16065,Kyffhäuserkreis,708043.133604685775936,0.041239533083740
488,74,Burgenland - Saalekreis,16068,Sömmerda,405079.168561736587435,0.023593584882870
489,74,Burgenland - Saalekreis,16071,Weimarer Land,230307.968961001490243,0.013414144781071
490,74,Burgenland - Saalekreis,16074,Saale-Holzland-Kreis,378551.002689116576221,0.022048468318311
491,74,Burgenland - Saalekreis,16076,Greiz,135951.890235510247294,0.007918433509299
492,74,Burgenland - Saalekreis,16077,Altenburger Land,1719455.837091861525550,0.100148638570612
493,75,Mansfeld,15002,Halle (Saale),2072651.097644611261785,0.089455662472701
494,75,Mansfeld,15082,Anhalt-Bitterfeld,1528136.438632252858952,0.065954398992609
495,75,Mansfeld,15084,Burgenlandkreis,656335.083400779287331,0.028327435213970
496,75,Mansfeld,15085,Harz,6695969.261305311694741,0.288998166091538
497,75,Mansfeld,15087,Mansfeld-Südharz,1442228695.751689434051514,62.246619106429122
498,75,Mansfeld,15088,Saalekreis,856390370.405699729919434,36.961825367975734
499,75,Mansfeld,15089,Salzlandkreis,6201708.597656925208867,0.267665866047836
500,75,Mansfeld,16062,Nordhausen,837619.917208528029732,0.036151692235789
501,75,Mansfeld,16065,Kyffhäuserkreis,347597.417997031356208,0.015002311453221
502,76,Berlin-Mitte,11000,Berlin,45546150.616904146969318,100.000000111437970
503,77,Berlin-Pankow,11000,Berlin,92907913.101071834564209,97.121103726733551
504,77,Berlin-Pankow,12060,Barnim,2592660.064785423688591,2.710232085465710
505,77,Berlin-Pankow,12065,Oberhavel,161347.513860980106983,0.168664305404165
506,78,Berlin-Reinickendorf,11000,Berlin,82560114.128314986824989,98.017352225352468
507,78,Berlin-Reinickendorf,12065,Oberhavel,1669986.392301891930401,1.982647991152201
508,79,Berlin-Spandau - Charlottenburg Nord,11000,Berlin,82526289.341901674866676,98.525745645914782
509,79,Berlin-Spandau - Charlottenburg Nord,12054,Potsdam,9858.620043418266505,0.011769920816304
510,79,Berlin-Spandau - Charlottenburg Nord,12063,Havelland,497950.440604561124928,0.594488602922876
511,79,Berlin-Spandau - Charlottenburg Nord,12065,Oberhavel,727043.172393997549079,0.867995777443970
512,80,Berlin-Steglitz - Zehlendorf,11000,Berlin,106074618.674341797828674,99.390374014761335
513,80,Berlin-Steglitz - Zehlendorf,12054,Potsdam,377199.124825905601028,0.353430090657076
514,80,Berlin-Steglitz - Zehlendorf,12069,Potsdam-Mittelmark,273425.381343721528538,0.256195603213182
515,81,Berlin-Charlottenburg - Wilmersdorf,11000,Berlin,64654617.832656607031822,100.000000023911426
516,82,Berlin-Tempelhof - Schöneberg,11000,Berlin,51842409.690497763454914,99.271225743338960
517,82,Berlin-Tempelhof - Schöneberg,12061,Dahme-Spreewald,380587.519263195164967,0.728773792835463
518,83,Berlin-Neukölln,11000,Berlin,51639798.660084716975689,99.999999689672364
519,84,Berlin-Friedrichshain - Kreuzberg - Prenzlauer Berg Ost,11000,Berlin,28066118.358964003622532,100.000001186250302
520,85,Berlin-Treptow - Köpenick,11000,Berlin,164248726.968894362449646,97.983893968285258
521,85,Berlin-Treptow - Köpenick,12061,Dahme-Spreewald,291352.781095819897018,0.173808835764458
522,85,Berlin-Treptow - Köpenick,12064,Märkisch-Oderland,519885.780638869153336,0.310142027556690
523,85,Berlin-Treptow - Köpenick,12067,Oder-Spree,2568325.220158900599927,1.532154986478411
524,86,Berlin-Marzahn - Hellersdorf,11000,Berlin,54677652.882622301578522,97.093033782975624
525,86,Berlin-Marzahn - Hellersdorf,12060,Barnim,888621.677056812797673,1.577956806155863
526,86,Berlin-Marzahn - Hellersdorf,12064,Märkisch-Oderland,748427.723155015031807,1.329009465062472
527,87,Berlin-Lichtenberg,11000,Berlin,53602786.572882957756519,98.045060334895226
528,87,Berlin-Lichtenberg,12060,Barnim,1068796.450795854208991,1.954939644070922
529,88,Aachen,05334,Städteregion Aachen,161585007.828961223363876,99.063385455112339
530,89,Kreis Aachen,05334,Städteregion Aachen,531526276.620146036148071,97.435883517420450
531,89,Kreis Aachen,05358,Düren,7429980.728409850038588,1.362014953227586
532,89,Kreis Aachen,05366,Euskirchen,552489.796185435145162,0.101278777350378
533,89,Kreis Aachen,05370,Heinsberg,1281273.061555944383144,0.234874508130840
534,90,Heinsberg,05116,Mönchengladbach,1971266.701887296745554,0.314123817627334
535,90,Heinsberg,05162,Rhein-Kreis Neuss,563794.115563051542267,0.089841298372734
536,90,Heinsberg,05166,Viersen,1288850.890821472741663,0.205380003522414
537,90,Heinsberg,05334,Städteregion Aachen,547452.999455577228218,0.087237321056495
538,90,Heinsberg,05358,Düren,421207.446023264899850,0.067119934015632
539,90,Heinsberg,05370,Heinsberg,619475240.898745775222778,98.714155426266402
540,91,Düren,05162,Rhein-Kreis Neuss,229334.593799089459935,0.024346708477005
541,91,Düren,05334,Städteregion Aachen,3958055.476354059297591,0.420196627217201
542,91,Düren,05358,Düren,928565107.933517813682556,98.578690681883074
543,91,Düren,05362,Rhein-Erft-Kreis,5242579.212806404568255,0.556564736472431
544,91,Düren,05366,Euskirchen,1303609.534825764596462,0.138394303216424
545,91,Düren,05370,Heinsberg,2654490.093580492772162,0.281807011288141
546,92,Erftkreis I,05162,Rhein-Kreis Neuss,4213451.796251047402620,0.802437904944096
547,92,Erftkreis I,05315,Köln,4453023.254426179453731,0.848063493719908
548,92,Erftkreis I,05358,Düren,854979.481589477858506,0.162828003535554
549,92,Erftkreis I,05362,Rhein-Erft-Kreis,515559896.906713843345642,98.186670585650191
550,93,Euskirchen - Erftkreis II,05315,Köln,566040.460609300062060,0.039638538710111
551,93,Euskirchen - Erftkreis II,05334,Städteregion Aachen,851433.632151955389418,0.059623979796103
552,93,Euskirchen - Erftkreis II,05358,Düren,3201008.088147984351963,0.224159387611360
553,93,Euskirchen - Erftkreis II,05362,Rhein-Erft-Kreis,178751031.498595684766769,12.517532181184428
554,93,Euskirchen - Erftkreis II,05366,Euskirchen,1237038033.935796260833740,86.626987656080161
555,93,Euskirchen - Erftkreis II,05382,Rhein-Sieg-Kreis,4251784.666665877215564,0.297742905012969
556,93,Euskirchen - Erftkreis II,07131,Ahrweiler,2058286.844759600702673,0.144137192392030
557,93,Euskirchen - Erftkreis II,07233,Vulkaneifel,1076992.553547966293991,0.075419363093514
558,94,Köln I,05315,Köln,127281406.135470747947693,99.001673927735084
559,94,Köln I,05378,Rheinisch-Bergischer Kreis,1270777.130134313832968,0.988432379026962
560,94,Köln I,05382,Rhein-Sieg-Kreis,12719.480733698035692,0.009893431588801
561,95,Köln II,05315,Köln,92122824.069617196917534,99.632151342749069
562,95,Köln II,05362,Rhein-Erft-Kreis,340123.803234357736073,0.367848756064060
563,96,Köln III,05158,Mettmann,550311.444599896902218,0.436223491461817
564,96,Köln III,05162,Rhein-Kreis Neuss,1055094.708994075655937,0.836357488648840
565,96,Köln III,05315,Köln,123154392.996520757675171,97.622609576768127
566,96,Köln III,05316,Leverkusen,1108415.913897119229659,0.878624394779909
567,96,Köln III,05362,Rhein-Erft-Kreis,285340.433434357342776,0.226185010959495
568,97,Bonn,05314,Bonn,138138381.937290191650391,97.746568994108728
569,97,Bonn,05382,Rhein-Sieg-Kreis,3173835.843027189373970,2.245802794673433
570,97,Bonn,07131,Ahrweiler,10780.305907058598677,0.007628132748799
571,98,Rhein-Sieg-Kreis I,05314,Bonn,18752.563684736240248,0.002835847760980
572,98,Rhein-Sieg-Kreis I,05315,Köln,1885845.536800455534831,0.285186118175521
573,98,Rhein-Sieg-Kreis I,05362,Rhein-Erft-Kreis,1.820302060211059,0.000000275274336
574,98,Rhein-Sieg-Kreis I,05374,Oberbergischer Kreis,3932586.801723969168961,0.594703618343380
575,98,Rhein-Sieg-Kreis I,05378,Rheinisch-Bergischer Kreis,2589753.606298555154353,0.391634290083159
576,98,Rhein-Sieg-Kreis I,05382,Rhein-Sieg-Kreis,651882681.515147805213928,98.580656697137286
577,98,Rhein-Sieg-Kreis I,07132,Altenkirchen (Westerwald),853145.657789637334645,0.129016557101555
578,98,Rhein-Sieg-Kreis I,07138,Neuwied,105581.969595179165481,0.015966584468663
579,99,Rhein-Sieg-Kreis II,05314,Bonn,3307437.284875979181379,0.671963489787126
580,99,Rhein-Sieg-Kreis II,05362,Rhein-Erft-Kreis,1672100.150239586830139,0.339716268352675
581,99,Rhein-Sieg-Kreis II,05366,Euskirchen,979812.823749782517552,0.199066040464550
582,99,Rhein-Sieg-Kreis II,05382,Rhein-Sieg-Kreis,485342688.422919571399689,98.605820327008871
583,99,Rhein-Sieg-Kreis II,07131,Ahrweiler,315196.547659304866102,0.064037668409468
584,99,Rhein-Sieg-Kreis II,07138,Neuwied,587673.849400562583469,0.119396177973075
585,100,Oberbergischer Kreis,05120,Remscheid,354025.916072252497543,0.038599326714635
586,100,Oberbergischer Kreis,05124,Wuppertal,115874.649709570803680,0.012633774136385
587,100,Oberbergischer Kreis,05374,Oberbergischer Kreis,906824752.243120789527893,98.870798141248201
588,100,Oberbergischer Kreis,05378,Rheinisch-Bergischer Kreis,1354421.005715091479942,0.147672067312981
589,100,Oberbergischer Kreis,05382,Rhein-Sieg-Kreis,266716.078165691404138,0.029079964414420
590,100,Oberbergischer Kreis,05954,Ennepe-Ruhr-Kreis,1506800.458145784679800,0.164285947828353
591,100,Oberbergischer Kreis,05962,Märkischer Kreis,4008704.887592035811394,0.437067747399430
592,100,Oberbergischer Kreis,05966,Olpe,2025203.501577377784997,0.220807257525899
593,100,Oberbergischer Kreis,07132,Altenkirchen (Westerwald),725084.885274496511556,0.079055761490755
594,101,Rheinisch-Bergischer Kreis,05120,Remscheid,1214282.686092974385247,0.276984129765797
595,101,Rheinisch-Bergischer Kreis,05122,Solingen,1939288.580843637697399,0.442361705459247
596,101,Rheinisch-Bergischer Kreis,05158,Mettmann,243875.537199027166935,0.055629265092780
